Timestamp(ms E-10)	gyro_X	gyro_Y	gyro_Z	
4332850	-0.0133442	-0.00685012	-0.00674927
4332860	-0.014351	-0.0068785	-0.0078752
4332870	-0.0133468	-0.00366807	-0.00683141
4332880	-0.0103284	-0.00146139	-0.00350797
4332890	-0.00712192	-0.00145519	-0.00331593
4332900	-0.00592971	-0.000445247	-0.00540328
4332910	-0.00700033	0.00167406	-0.00552201
4332920	-0.00806832	0.000611186	-0.00555861
4332930	-0.011273	-0.00151634	-0.00569606
4332940	-0.0123392	-0.00470042	-0.00567806
4332950	-0.0112695	-0.005759	-0.00558662
4332960	-0.00925517	-0.00676274	-0.0033071
4332970	-0.0091939	-0.00572848	-0.00439656
4332980	-0.00812781	-0.0025444	-0.00441468
4332990	-0.00705981	-0.00148165	-0.00437796
4333000	-0.00485826	-0.00362527	-0.00525713
4333010	-0.00278103	-0.00571609	-0.00401235
4333020	-0.00391018	-0.0078131	-0.00295961
4333030	-0.00604784	-0.00781715	-0.00308776
4333040	-0.00271893	-0.00574243	-0.00507426
4333050	0.000547886	-0.00364125	-0.00599897
4333060	0.00155365	-0.00255215	-0.00490034
4333070	0.00255954	-0.00146317	-0.00380158
4333080	0.00469542	0.000662327	-0.00372827
4333090	0.00475574	0.00275743	-0.00484502
4333100	0.00594866	0.00270677	-0.00690496
4333110	0.00701845	0.00164807	-0.00681353
4333120	0.00909495	0.000617862	-0.00559604
4333130	0.0111094	-0.000386	-0.00331676
4333140	0.0121151	0.000703216	-0.00221801
4333150	0.0153207	0.00177002	-0.00205326
4333160	0.0195978	-0.000342965	-0.00174248
4333170	0.0207278	0.000693202	-0.0027678
4333180	0.0207278	0.000693202	-0.0027678
4333190	0.0205415	0.000772357	0.000418186
4333200	0.0194719	0.00183105	0.000326753
4333210	0.0195358	-0.00031662	-0.000680566
4333220	0.0196589	0.000691175	-0.00283182
4333230	0.0207251	0.00387526	-0.00284994
4333240	0.0206612	0.00602305	-0.00184262
4333250	0.0207225	0.00705731	-0.00293207
4333260	0.0250564	0.0112818	-0.00384724
4333270	0.03046	0.0144478	-0.00467122
4333280	0.025052	0.0165852	-0.00398409
4333290	0.0163807	0.0123789	-0.00226295
4333300	0.00991106	0.00602877	-0.00142097
4333310	0.00450921	0.000741482	-0.000542283
4333320	0.000362396	-0.00462282	-0.00278568
4333330	0.00256312	-0.00570583	-0.00369215
4333340	0.0101043	-0.0025357	-0.00438797
4333350	0.0187143	0.000636339	-0.00501978
4333360	0.0219802	0.00379825	-0.00597167
4333370	0.0219156	0.00700665	-0.00499189
4333380	0.0229213	0.00809574	-0.00389314
4333390	0.0219138	0.00912797	-0.00504661
4333400	0.0187064	0.0101825	-0.00526619
4333410	0.0154405	0.00702059	-0.00431406
4333420	0.0101008	0.00170696	-0.00449741
4333430	0.00903201	0.00170493	-0.00456142
4333440	0.011104	0.00597799	-0.00348091
4333450	0.0111032	0.00703871	-0.00350833
4333460	0.0112282	0.0059253	-0.00560486
4333470	0.00902402	0.011251	-0.00480771
4333480	0.00046277	0.0239627	-0.00564849
4333490	-0.00803006	0.0292232	-0.00735962
4333500	-0.00481915	0.023926	-0.00703073
4333510	0.00712764	0.0196267	-0.00940275
4333520	0.0126588	0.0184975	-0.012241
4333530	0.0118357	0.0215718	-0.0166351
4333540	0.0142164	0.0278347	-0.0209192
4333550	0.0176054	0.0320044	-0.0240223
4333560	0.0175407	0.0352128	-0.0230426
4333570	0.0151539	0.0363748	-0.0189501
4333580	0.0138403	0.0322355	-0.0146568
4333590	0.0147343	0.0185279	-0.0110511
4333600	0.0190815	0.00684226	-0.0115558
4333610	0.0180721	0.00999594	-0.012764
4333620	0.0159301	0.0152951	-0.0130289
4333630	0.0126642	0.0121334	-0.0120769
4333640	0.0115988	0.00788856	-0.0120313
4333650	0.00940001	0.00685012	-0.0110701
4333660	0.00619352	0.00684392	-0.0112623
4333670	0.00500405	0.00265193	-0.00909293
4333680	0.00595403	-0.00365734	-0.00674069
4333690	0.00910199	-0.00786746	-0.00537717
4333700	0.00696349	-0.00681102	-0.00553262
4333710	0.00262427	-0.00467157	-0.00478148
4333720	-0.00379038	-0.00256252	-0.00522041
4333730	-0.00806653	-0.00151014	-0.00550389
4333740	-0.00800359	-0.00259709	-0.00653863
4333750	-0.00372553	-0.00577092	-0.00620031
4333760	0.000551343	-0.00788391	-0.00588953
4333770	0.00375879	-0.00893855	-0.00566995
4333780	0.00589728	-0.0099951	-0.00551462
4333789	0.00791168	-0.0109988	-0.00323522
4333799	0.00778759	-0.010946	-0.00111127
4333809	0.000366807	-0.0099262	-0.00264883
4333819	-0.00705278	-0.00996709	-0.00415909
4333829	-0.0049746	-0.0131185	-0.00288689
4333839	0.00351667	-0.0162578	-0.00123048
4333849	0.0068481	-0.0173651	-0.00313509
4333859	0.00156343	-0.0142196	-0.00459921
4333869	-0.00598216	-0.0120864	-0.00404024
4333879	-0.00711393	-0.0110012	-0.00306964
4333889	-0.0028981	-0.0141487	-0.00166941
4333899	0.000186801	-0.0172719	0.000728607
4333909	-0.000882864	-0.0162133	0.000637293
4333919	-0.00503564	-0.0141529	-0.00179756
4333929	-0.00604343	-0.0131205	-0.00295091
4333939	-0.00610709	-0.0109729	-0.00194371
4333949	-0.00610709	-0.0109729	-0.00194371
4333959	-0.00497186	-0.0163006	-0.00280476
4333969	-0.00378156	-0.0131693	-0.00494671
4333979	-0.00359702	-0.011127	-0.00818729
4333989	-0.00252748	-0.0121856	-0.00809586
4333999	-0.000574231	-0.0142238	-0.00472724
4334009	-0.000575185	-0.0131631	-0.00475466
4334019	-0.00592005	-0.0121127	-0.00510216
4334029	-0.00912571	-0.0131795	-0.0052669
4334039	-0.00924897	-0.0141875	-0.00311553
4334049	-0.00711226	-0.0131226	-0.00301492
4334059	-0.0071131	-0.012062	-0.00304222
4334069	-0.00931358	-0.0109791	-0.00213575
4334079	-0.00931358	-0.0109791	-0.00213575
4334089	-0.00811982	-0.0120906	-0.00416827
4334099	-0.00384188	-0.0152644	-0.00383008
4334109	0.000495434	-0.0152824	-0.00463593
4334119	0.00150037	-0.0131326	-0.00356472
4334129	0.000307441	-0.0130818	-0.00150478
4334139	-0.00076139	-0.0130839	-0.00156879
4334149	0.00150132	-0.0141933	-0.0035373
4334159	0.00363803	-0.0131285	-0.00343657
4334169	0.00577307	-0.00994241	-0.00339067
4334179	0.00577307	-0.00994241	-0.00339067
4334189	0.0047034	-0.00888371	-0.00348198
4334199	0.00470245	-0.00782299	-0.0035094
4334209	0.00369489	-0.00679088	-0.00466263
4334219	0.00576961	-0.00569963	-0.0035001
4334229	0.00677633	-0.00567114	-0.00237405
4334239	0.00576961	-0.00569963	-0.0035001
4334249	0.00249922	-0.00355804	-0.00268483
4334259	0.00350511	-0.00246894	-0.00158632
4334269	0.00457489	-0.00352752	-0.00149488
4334279	0.00570571	-0.00355184	-0.00249279
4334289	0.00576866	-0.00463903	-0.00352752
4334299	0.00696266	-0.0057503	-0.00556004
4334309	0.0102932	-0.00579679	-0.00749171
4334319	0.0113	-0.00576842	-0.00636578
4334329	0.0133144	-0.00677228	-0.00408638
4334339	0.0121843	-0.00780857	-0.00306118
4334349	0.0101087	-0.00783908	-0.00425112
4334359	0.00897694	-0.00675416	-0.00328052
4334369	0.00790632	-0.00463486	-0.00339949
4334379	0.00677538	-0.00461054	-0.00240147
4334389	0.00671518	-0.00670552	-0.00128472
4334399	0.00891399	-0.00566697	-0.0022459
4334409	0.010044	-0.0046308	-0.00327134
4334419	0.0122437	-0.00465298	-0.00420523
4334429	0.0143183	-0.00356185	-0.00304258
4334439	0.0131875	-0.00353742	-0.00204456
4334449	0.0110499	-0.00354159	-0.00217259
4334459	0.0120585	-0.00563443	-0.00099194
4334469	0.0121843	-0.00780857	-0.00306118
4334479	0.0132549	-0.00992799	-0.00294244
4334489	0.0141366	-0.00878608	0.000280261
4334499	0.0119369	-0.00876379	0.00121415
4334509	0.0109931	-0.00987935	-0.000946522
4334519	0.0109941	-0.01094	-0.000919104
4334529	0.0110533	-0.00778425	-0.00206316
4334539	0.0100449	-0.00569141	-0.00324392
4334549	0.00998282	-0.00566494	-0.00218189
4334559	0.0089761	-0.00569344	-0.00330794
4334569	0.00903821	-0.00571978	-0.00436985
4334579	0.0111749	-0.00465512	-0.00426924
4334589	0.0131884	-0.00459814	-0.00201726
4334599	0.0141348	-0.00666475	0.000225544
4334609	0.0131282	-0.00669312	-0.000900507
4334619	0.0109284	-0.00667095	3.34978e-05
4334629	0.0108671	-0.00770521	0.00112271
4334639	0.0109931	-0.00987935	-0.000946522
4334649	0.00898135	-0.0120575	-0.00314367
4334659	0.00898051	-0.0109968	-0.00317109
4334669	0.00891745	-0.00990975	-0.00213647
4334679	0.00885546	-0.0098834	-0.00107455
4334689	0.00778759	-0.010946	-0.00111127
4334699	0.00564814	-0.00882888	-0.00129402
4334709	0.00564718	-0.00776815	-0.00132143
4334719	0.00564897	-0.0098896	-0.00126672
4334729	0.00778842	-0.0120068	-0.00108385
4334739	0.00678158	-0.0120353	-0.00220978
4334749	0.00451982	-0.0119866	-0.000213861
4334759	0.00238037	-0.00986946	-0.000396729
4334769	0.00131154	-0.00987148	-0.000460863
4334779	-0.00177169	-0.00886965	-0.00280416
4334789	-0.00384891	-0.00677896	-0.00404894
4334799	-0.0027802	-0.00677681	-0.00398493
4334809	-0.000704646	-0.00674629	-0.00279486
4334819	0.000426292	-0.00677061	-0.00379288
4334829	-0.000642538	-0.00677276	-0.0038569
4334839	-0.00177264	-0.00780892	-0.00283158
4334849	-0.00189579	-0.00881696	-0.000680208
4334859	0.000365973	-0.00886548	-0.00267613
4334869	0.0014348	-0.00886345	-0.00261211
4334879	-0.00177169	-0.00886965	-0.00280416
4334889	-0.00497901	-0.00781512	-0.00302374
4334899	-0.00610983	-0.0077908	-0.00202584
4334909	-0.00503922	-0.00991023	-0.00190711
4334919	-0.00396943	-0.0109688	-0.00181556
4334929	-0.00283873	-0.010993	-0.00281346
4334939	-0.0027163	-0.00892448	-0.00499213
4334949	-0.00485563	-0.00680733	-0.00517499
4334959	-0.00592446	-0.00680935	-0.00523901
4334969	-0.00491595	-0.00890231	-0.00405836
4334979	-0.00497627	-0.0109972	-0.00294161
4334989	-0.00497723	-0.00993657	-0.00296903
4334999	-0.00604951	-0.00569582	-0.00314248
4335009	-0.00705719	-0.00466371	-0.00429595
4335019	-0.00598574	-0.00784361	-0.00414979
4335029	-0.00604784	-0.00781715	-0.00308776
4335039	-0.00724077	-0.00776649	-0.00102782
4335049	-0.00723982	-0.00882721	-0.0010004
4335059	-0.00610805	-0.00991225	-0.00197113
4335069	-0.00812244	-0.00890851	-0.00425041
4335079	-0.012396	-0.0110381	-0.00445187
4335089	-0.0156025	-0.0110443	-0.00464392
4335099	-0.0157266	-0.0109915	-0.00251997
4335109	-0.0136502	-0.0120217	-0.00130248
4335119	-0.0081811	-0.0131247	-0.00307894
4335129	-0.00271368	-0.0121065	-0.00490999
4335139	-0.000576854	-0.0110418	-0.00480938
4335149	0.00143743	-0.0120455	-0.00252998
4335159	0.00244343	-0.0109564	-0.00143135
4335169	-0.00396776	-0.0130901	-0.00176084
4335179	-0.0125769	-0.017323	-0.00110173
4335189	-0.0105642	-0.0162054	0.00112307
4335199	-0.000825167	-0.0109363	-0.000561476
4335209	0.00369751	-0.00997293	-0.00458062
4335219	0.000552297	-0.00894463	-0.00586212
4335229	-0.00384533	-0.0110216	-0.00393951
4335239	-0.000763059	-0.0109626	-0.00162351
4335249	0.00677633	-0.00567114	-0.00237405
4335259	0.00244164	-0.00883508	-0.00148606
4335269	-0.011572	-0.0151733	-3.05176e-05
4335279	-0.0116943	-0.017242	0.00214815
4335289	0.00207436	-0.015041	0.00504994
4335299	0.00711501	-0.0138465	0.0106473
4335309	0.00158203	-0.0105958	0.0134308
4335319	0.000200152	-0.00728393	0.0185945
4335329	0.000772357	-0.00707102	0.0271542
4335339	0.00228918	-0.00680315	0.0379019
4335349	0.00267434	-0.00545049	0.04962
4335359	0.00254929	-0.00433707	0.0517167
4335369	0.00191498	-0.00452363	0.0442189
4335379	0.00146604	-0.00372875	0.0335078
4335389	0.00416231	-0.00396192	0.0240784
4335399	0.00453484	-0.00412011	0.0177066
4335409	0.00383937	-0.00534093	0.0112982
4335419	0.00414979	-0.00547278	0.00598848
4335429	0.00634766	-0.00337374	0.00499976
4335439	0.00860953	-0.00342238	0.00300395
4335449	0.0109315	-0.00137603	-0.0001086
4335459	0.0122522	-0.00572205	-0.00418293
4335469	0.0123798	-0.0100174	-0.00619745
4335479	0.0133263	-0.012084	-0.00395477
4335489	0.015276	-0.00987935	-0.000695586
4335499	0.0142053	-0.00776017	-0.000814319
4335509	0.0142019	-0.00351751	-0.000923753
4335519	0.0153309	-0.0014205	-0.00197637
4335529	0.0174075	-0.0024507	-0.000759006
4335539	0.0184771	-0.00350928	-0.000667572
4335549	0.0152689	-0.00139403	-0.000914454
4335559	0.0121236	-0.000366092	-0.00219584
4335569	0.0131932	-0.00142467	-0.0021044
4335579	0.0143234	-0.000388384	-0.00312984
4335589	0.0144457	0.00168025	-0.00530839
4335599	0.0144475	-0.000441074	-0.00525367
4335609	0.0143872	-0.00253606	-0.00413704
4335619	0.0144501	-0.00362301	-0.00517154
4335629	0.0133184	-0.00253808	-0.00420105
4335639	0.0132554	-0.00145102	-0.00316644
4335649	0.0110548	-0.000368237	-0.00225985
4335659	0.0079087	0.00172067	-0.00356877
4335669	0.00690198	0.00169218	-0.0046947
4335679	0.00898015	-0.00145924	-0.00342262
4335689	0.0100499	-0.00251794	-0.0033313
4335699	0.00898194	-0.00358057	-0.0033679
4335709	0.00998867	-0.0035522	-0.00224185
4335719	0.0110574	-0.00355017	-0.00217772
4335729	0.0100499	-0.00251794	-0.0033313
4335739	0.00571251	-0.00249982	-0.00252533
4335749	0.00369811	-0.00149584	-0.00480473
4335759	0.00155973	-0.000439405	-0.00496018
4335769	0.00155878	0.000621319	-0.0049876
4335779	0.0036937	0.00380743	-0.00494158
4335789	0.00469959	0.00489652	-0.00384295
4335799	0.00155711	0.00274265	-0.00504231
4335809	-0.0026536	-0.000473976	-0.00627828
4335819	-0.00485229	-0.00151241	-0.00531697
4335829	-0.00283718	-0.00357687	-0.00301027
4335839	-0.00295866	-0.00670612	-0.000804424
4335849	-0.00295866	-0.00670612	-0.000804424
4335859	-0.00182855	-0.00566971	-0.0018295
4335869	-0.0018295	-0.00460911	-0.00185692
4335879	-0.00283718	-0.00357687	-0.00301027
4335889	-0.00484967	-0.00469446	-0.00523496
4335899	-0.00277245	-0.00678527	-0.00399029
4335909	-0.00188982	-0.00670409	-0.00074029
4335919	-0.00326908	-0.00657427	0.0045054
4335929	-0.00452328	-0.00755787	0.00765467
4335939	-0.00571251	-0.01175	0.00982404
4335949	-0.00702703	-0.0148286	0.0140899
4335959	-0.00733387	-0.0189394	0.0195092
4335969	-0.00651073	-0.0220139	0.0239033
4335979	-0.00342584	-0.0251369	0.0263014
4335989	-0.00122523	-0.0262198	0.0253948
4335999	-0.00204849	-0.0231454	0.021001
4336009	-0.00293446	-0.0189838	0.0176415
4336019	-0.00287342	-0.0179496	0.0165522
4336029	-0.00394487	-0.0147696	0.0164059
4336039	-0.00382245	-0.012701	0.0142273
4336049	-0.00363624	-0.0127801	0.0110414
4336059	-0.00345004	-0.0128592	0.00785553
4336069	-0.00213456	-0.0108414	0.00361717
4336079	-0.00421369	-0.00662911	0.00231755
4336089	-0.00433969	-0.00445497	0.00438666
4336099	-0.000125408	-0.005481	0.0057323
4336109	0.00415063	-0.0065335	0.00601578
4336119	0.00427294	-0.00446498	0.00383711
4336129	0.00225782	-0.00240052	0.00153029
4336139	0.00137615	-0.00354218	-0.00169218
4336149	0.00150108	-0.00465572	-0.00378883
4336159	0.00464535	-0.00462317	-0.00253463
4336169	0.00659597	-0.00347924	0.000751972
4336179	0.00754249	-0.00554574	0.00299466
4336189	0.00766826	-0.00771976	0.000925422
4336199	0.00559366	-0.008811	-0.000237226
4336209	0.00452304	-0.00669169	-0.000356078
4336219	0.00452304	-0.00669169	-0.000356078
4336229	0.00452304	-0.00669169	-0.000356078
4336239	0.00571251	-0.00249982	-0.00252533
4336249	0.00684071	0.000657916	-0.00360548
4336259	0.00791049	-0.000400662	-0.00351405
4336269	0.00885701	-0.00246716	-0.00127137
4336279	0.00885868	-0.00458848	-0.00121665
4336289	0.0111187	-0.00251591	-0.00326717
4336299	0.0111151	0.00172675	-0.0033766
4336309	0.0089767	0.00278342	-0.00353217
4336319	0.00910246	0.000609398	-0.00560129
4336329	0.00916553	-0.000477672	-0.0066359
4336339	0.00916636	-0.00153828	-0.00660849
4336349	0.00904322	-0.00254631	-0.00445724
4336359	0.00791311	-0.0035826	-0.00343192
4336369	0.00797522	-0.00360894	-0.00449383
4336379	0.00583673	-0.00255251	-0.00464928
4336389	0.00470483	-0.00146747	-0.00367868
4336399	0.0067184	-0.0014106	-0.0014267
4336409	0.00885785	-0.00352776	-0.00124395
4336419	0.00892162	-0.00567555	-0.00225115
4336429	0.00898457	-0.00676262	-0.00328588
4336439	0.0100534	-0.0067606	-0.00322187
4336449	0.0101147	-0.00572622	-0.00431108
4336459	0.00898278	-0.00464129	-0.0033406
4336469	0.00577545	-0.00358677	-0.00355995
4336479	0.0057168	-0.00780308	-0.00238848
4336489	0.00779426	-0.00989377	-0.00114381
4336499	0.00779343	-0.00883317	-0.00117111
4336509	0.00672281	-0.00671399	-0.00128996
4336519	0.00565398	-0.00671601	-0.00135398
4336529	0.0046463	-0.00568378	-0.00250721
4336539	0.00357747	-0.00568581	-0.00257134
4336549	0.0014416	-0.00781131	-0.00264466
4336559	0.00138056	-0.00884557	-0.00155532
4336569	0.00232518	-0.00879085	0.000632644
4336579	0.00220108	-0.00873816	0.0027566
4336589	0.00201571	-0.00971961	0.00596976
4336599	0.00195456	-0.010754	0.0070591
4336609	0.00183296	-0.0138832	0.00926518
4336619	0.00146317	-0.0169071	0.0157189
4336629	-9.9659e-05	-0.0198802	0.0242327
4336639	-0.000593662	-0.0228512	0.0328106
4336649	0.000351071	-0.0227964	0.0349984
4336659	0.000534654	-0.0196936	0.0317304
4336669	-0.000226378	-0.0166454	0.0262744
4336679	-0.00217962	-0.0146073	0.0229058
4336689	-0.00199687	-0.0104438	0.0196105
4336699	-0.000742793	-0.00945997	0.0164613
4336709	0.0023998	-0.0073061	0.0176606
4336719	0.00736976	-0.00501633	0.0242978
4336729	0.0090754	-0.00800979	0.0319418
4336739	0.0046823	-0.0153899	0.0340011
4336749	-0.00355351	-0.0208416	0.0283159
4336759	-0.00720966	-0.0189921	0.0173854
4336769	-0.00357413	-0.0128065	0.00997949
4336779	0.000821829	-0.00860834	0.00800228
4336789	0.000820875	-0.00754762	0.00797486
4336799	-0.000311732	-0.00540197	0.00891817
4336809	0.00182498	-0.00433731	0.00901878
4336819	0.000695109	-0.0053736	0.0100441
4336829	-0.00250876	-0.00856185	0.00993419
4336839	-0.00250876	-0.00856185	0.00993419
4336849	-0.000374675	-0.00431502	0.00995266
4336859	-0.000376344	-0.00219369	0.00989795
4336869	-0.000191927	-0.000151396	0.00665736
4336879	0.00213194	-0.000226498	0.00359952
4336889	0.00433159	-0.000248671	0.00266576
4336899	0.00760186	-0.00239015	0.00185049
4336909	0.00760353	-0.00451148	0.0019052
4336919	0.00665987	-0.00562692	-0.000255346
4336929	0.00571513	-0.00568175	-0.00244319
4336939	0.00565314	-0.00565529	-0.00138128
4336949	0.00558925	-0.00350761	-0.000374079
4336959	0.00672019	-0.00353193	-0.00137198
4336969	0.00885701	-0.00246716	-0.00127137
4336979	0.00778818	-0.00246918	-0.00133538
4336989	0.0067184	-0.0014106	-0.0014267
4336999	0.00350928	0.00176525	-0.001701
4337009	0.00250256	0.00173664	-0.00282693
4337019	0.00363517	-0.000408888	-0.00377023
4337029	0.00470579	-0.00252819	-0.00365138
4337039	0.00476789	-0.00255454	-0.0047133
4337049	0.00470483	-0.00146747	-0.00367868
4337059	0.00577283	-0.000404835	-0.00364208
4337069	0.00464189	-0.000380516	-0.00264406
4337079	0.00250614	-0.00250602	-0.00271749
4337089	0.00156319	-0.00468206	-0.00485075
4337099	0.00376189	-0.00364351	-0.00581193
4337108	0.00369811	-0.00149584	-0.00480473
4337118	0.00156057	-0.00150001	-0.00493276
4337128	0.00156236	-0.00362134	-0.00487804
4337138	0.00281823	-0.00475919	-0.0079726
4337148	0.000742674	-0.00478959	-0.00916255
4337158	-0.00158131	-0.00471461	-0.00610471
4337168	-0.0038439	-0.00360525	-0.00413632
4337178	-0.00592017	-0.00257516	-0.00535369
4337188	-0.00478935	-0.00259948	-0.00635159
4337198	-0.00365853	-0.00262368	-0.00734961
4337208	-0.00258803	-0.00474298	-0.00723088
4337218	-0.0047859	-0.00684214	-0.00624216
4337228	-0.00918448	-0.00785828	-0.00434709
4337238	-0.0114479	-0.00568819	-0.00240588
4337248	-0.0105042	-0.00457287	-0.000245333
4337258	-0.00949574	-0.00666583	0.000935316
4337268	-0.0053401	-0.0119082	0.0034523
4337278	0.00077033	-0.02131	0.00939274
4337288	0.00694191	-0.0296774	0.0142436
4337298	0.00587571	-0.0328616	0.0142617
4337308	0.000714421	-0.0287083	0.0106462
4337318	-0.000236392	-0.0213383	0.00826669
4337328	-0.00011754	-0.015027	0.00597858
4337338	-0.00213194	-0.0140233	0.0036993
4337348	-0.00527716	-0.0129952	0.0024178
4337358	-0.0064081	-0.0129709	0.0034157
4337368	-0.00433171	-0.0140009	0.00463307
4337378	-0.00433171	-0.0140009	0.00463307
4337388	-0.00741565	-0.0119386	0.00226235
4337398	-0.0073545	-0.0109043	0.00117302
4337408	-0.00521684	-0.0109003	0.00130105
4337418	-0.00207078	-0.012989	0.00260997
4337428	-0.000939012	-0.014074	0.00163937
4337438	-0.0020088	-0.0130154	0.00154793
4337448	-0.00534272	-0.00872624	0.00337029
4337458	-0.00534534	-0.00554419	0.00328815
4337468	-0.00415349	-0.00453413	0.0012008
4337478	0.000185728	-0.00667357	0.000449777
4337488	0.00245023	-0.00990415	-0.00146401
4337498	0.00244939	-0.00884354	-0.00149131
4337508	0.00351453	-0.00459874	-0.00153685
4337518	0.00345159	-0.00351167	-0.000502229
4337528	0.00131404	-0.00351584	-0.00063026
4337538	0.000306487	-0.00248361	-0.00178361
4337548	0.00150025	-0.00359499	-0.00381613
4337558	0.00149941	-0.00253439	-0.00384355
4337568	0.00143731	-0.00250804	-0.00278151
4337578	0.00244319	-0.00141883	-0.00168288
4337588	0.003636	-0.00146949	-0.00374281
4337598	0.00476694	-0.00149381	-0.0047406
4337608	0.00583494	-0.00043118	-0.004704
4337618	0.00570977	0.000682235	-0.00260746
4337628	0.0067786	0.000684261	-0.00254345
4337638	0.00684249	-0.00146341	-0.00355065
4337648	0.00684345	-0.00252414	-0.00352335
4337658	0.00678039	-0.00143707	-0.00248861
4337668	0.0067786	0.000684261	-0.00254345
4337678	0.00570893	0.00174284	-0.00263476
4337688	0.00677776	0.00174487	-0.00257075
4337698	0.00784743	0.000686407	-0.00247943
4337708	0.00885522	-0.000345826	-0.00132608
4337718	0.00672019	-0.00353193	-0.00137198
4337728	0.00797784	-0.006791	-0.00441182
4337738	0.00810111	-0.00578296	-0.00656307
4337748	0.00690556	-0.00255048	-0.00458527
4337758	0.00684166	-0.000402808	-0.00357807
4337768	0.00891721	-0.000372291	-0.002388
4337778	0.00998783	-0.00249159	-0.00226927
4337788	0.0111203	-0.00463724	-0.00321245
4337798	0.0101767	-0.00575256	-0.005373
4337808	0.0091095	-0.00787592	-0.0053823
4337818	0.0089854	-0.00782323	-0.00325847
4337828	0.0088613	-0.00777042	-0.00113451
4337838	0.00772953	-0.0066855	-0.000164032
4337848	0.00886047	-0.00670981	-0.00116193
4337858	0.0121909	-0.00675642	-0.00309372
4337868	0.0123789	-0.00895679	-0.00622475
4337878	0.00804067	-0.00787795	-0.00544631
4337888	0.000368476	-0.00251007	-0.00284553
4337898	-0.00390685	-0.0025183	-0.00310171
4337908	-0.000633001	-0.00890255	-0.00380731
4337918	0.0035845	-0.0141711	-0.00235236
4337928	0.00566363	-0.0183834	-0.00105286
4337938	0.00346303	-0.0173004	-0.000146508
4337948	0.00233042	-0.0151548	0.000796795
4337958	0.000128031	-0.0119505	0.00164855
4337968	-0.00201142	-0.00983334	0.0014658
4337978	-0.00289297	-0.0109751	-0.00175679
4337988	-0.00276625	-0.0142099	-0.0037986
4337998	-0.00276542	-0.0152706	-0.00377131
4338008	-0.00502789	-0.0141612	-0.00180268
4338018	-0.00616062	-0.0120156	-0.000859618
4338028	-0.00634599	-0.0129973	0.00235379
4338038	-0.00470233	-0.015964	0.0110595
4338048	0.00210094	-0.020963	0.0233262
4338058	0.00777245	-0.024877	0.0365634
4338068	0.00834715	-0.0278461	0.0452052
4338078	0.00841022	-0.028933	0.0441706
4338088	0.00676668	-0.025966	0.0354646
4338098	0.0038662	-0.0208007	0.029826
4338108	0.00273347	-0.0186551	0.0307692
4338118	0.00587785	-0.0186225	0.0320232
4338128	0.00725615	-0.0176917	0.0267501
4338138	0.00555217	-0.0168197	0.019161
4338148	0.00170887	-0.0138304	0.011389
4338158	-0.00225782	-0.0118492	0.00576842
4338168	-0.00326729	-0.0086956	0.00456023
4338178	-0.00446379	-0.00440228	0.00651062
4338188	-0.00540841	-0.00445712	0.00432265
4338198	-0.00295949	-0.00564539	-0.000831723
4338208	-0.00183034	-0.00354838	-0.00188422
4338218	-0.00189424	-0.00140071	-0.000877023
4338228	-0.00082624	-0.000338078	-0.000840425
4338238	0.000305533	-0.00142288	-0.00181091
4338248	-0.000763297	-0.00142503	-0.00187492
4338258	-0.00189245	-0.00352204	-0.000822306
4338268	-0.00189245	-0.00352204	-0.000822306
4338278	0.00143731	-0.00250804	-0.00278151
4338288	0.00256824	-0.00253236	-0.00377953
4338298	0.00143635	-0.00144732	-0.00280881
4338308	0.000367522	-0.00144935	-0.00287282
4338318	0.00149763	-0.00041306	-0.00389826
4338328	0.00470138	0.00277519	-0.00378823
4338338	0.00570714	0.00386417	-0.00268948
4338348	0.00564694	0.0017693	-0.00157285
4338358	0.00363338	0.00171244	-0.00382495
4338368	0.00155711	0.00274265	-0.00504231
4338378	0.00149405	0.0038296	-0.0040077
4338388	0.00363255	0.00277317	-0.00385237
4338398	0.00577283	-0.000404835	-0.00364208
4338408	0.00476694	-0.00149381	-0.0047406
4338418	0.00363517	-0.000408888	-0.00377023
4338428	0.00464189	-0.000380516	-0.00264406
4338438	0.00677955	-0.000376463	-0.00251603
4338448	0.00564873	-0.000352025	-0.00151813
4338458	0.00338686	-0.000303388	0.000477672
4338468	0.00219309	0.000807881	0.00251019
4338478	0.00439262	0.000785708	0.0015763
4338488	0.00464094	0.000680208	-0.00267148
4338498	0.00476611	-0.000433207	-0.00476801
4338508	0.004704	-0.000406861	-0.0037061
4338518	0.00350845	0.00282598	-0.00172842
4338528	-0.000772953	0.0102422	-0.00217605
4338538	-0.00184095	0.00917959	-0.00221264
4338548	0.00344634	0.00285232	-0.000666499
4338558	0.00766122	0.000765562	0.000706434
4338568	0.00879312	-0.000319481	-0.000264168
4338578	0.00665545	-0.000323653	-0.000392199
4338588	0.00778639	-0.000347853	-0.0013901
4338598	0.00904047	0.000635743	-0.00453937
4338608	0.00702691	0.00057888	-0.00679135
4338618	0.00589693	-0.000457525	-0.00576591
4338628	0.00684166	-0.000402808	-0.00357807
4338638	0.0067786	0.000684261	-0.00254345
4338648	0.00684071	0.000657916	-0.00360548
4338658	0.00904047	0.000635743	-0.00453937
4338668	0.00803363	0.000607371	-0.0056653
4338678	0.00488842	0.00163543	-0.00694668
4338688	0.00161815	0.00377691	-0.00613153
