Timestamp(ms E-10)	acc_X	acc_Y	acc_Z	
4319731	-0.572062	0.150968	9.66223
4319741	-0.562243	0.153075	9.74374
4319751	-0.561447	0.135851	9.81569
4319761	-0.555868	0.135493	9.80174
4319771	-0.539402	0.144077	9.76438
4319781	-0.529834	0.125031	9.76542
4319791	-0.566742	0.114811	9.73969
4319801	-0.567008	0.114933	9.74443
4319811	-0.512044	0.130447	9.79015
4319821	-0.488683	0.154573	9.80045
4319831	-0.506999	0.135101	9.78557
4319841	-0.539653	0.106067	9.77009
4319851	-0.558513	0.11544	9.76398
4319861	-0.55533	0.12095	9.79261
4319871	-0.518161	0.145349	9.81324
4319881	-0.538603	0.143711	9.75014
4319891	-0.534863	0.103868	9.68467
4319901	-0.493703	0.109576	9.7203
4319911	-0.515491	0.120294	9.76639
4319921	-0.524519	0.12003	9.75633
4319931	-0.507778	0.109426	9.71471
4319941	-0.525828	0.0898323	9.69509
4319951	-0.519458	0.0865517	9.75272
4319961	-0.512567	0.106858	9.80025
4319971	-0.516294	0.13496	9.78026
4319981	-0.5248	0.158285	9.76011
4319991	-0.546857	0.20028	9.7244
4320001	-0.526669	0.195065	9.70666
4320011	-0.528508	0.138721	9.74133
4320021	-0.570217	0.154531	9.80041
4320031	-0.541274	0.168766	9.79699
4320041	-0.547638	0.136124	9.82603
4320051	-0.566494	0.135963	9.82016
4320061	-0.544168	0.105935	9.76506
4320071	-0.550803	0.0877151	9.79848
4320081	-0.521867	0.121017	9.79458
4320091	-0.505939	0.144145	9.76634
4320101	-0.534882	0.12991	9.76976
4320111	-0.542846	0.129158	9.74073
4320121	-0.548975	0.172658	9.76309
4320131	-0.564641	0.158941	9.78633
4320141	-0.580028	0.111734	9.80568
4320151	-0.577367	0.110512	9.75823
4320161	-0.52584	0.118432	9.69436
4320171	-0.495301	0.115077	9.74865
4320181	-0.500614	0.115312	9.75786
4320191	-0.485464	0.0911417	9.74507
4320201	-0.454382	0.0805655	9.7043
4320211	-0.466886	0.120024	9.75496
4320221	-0.488951	0.159462	9.80507
4320231	-0.50541	0.153435	9.75661
4320241	-0.550018	0.120715	9.7834
4320251	-0.564095	0.125331	9.77769
4320261	-0.54683	0.133548	9.72609
4320271	-0.58986	0.147761	9.7232
4320281	-0.598116	0.187473	9.78364
4320291	-0.589885	0.188104	9.80793
4320301	-0.591988	0.143971	9.76128
4320311	-0.576843	0.134101	9.74813
4320321	-0.569404	0.116033	9.78714
4320331	-0.538864	0.129534	9.75525
4320341	-0.543917	0.143946	9.75935
4320351	-0.562759	0.110419	9.75433
4320361	-0.549204	0.103839	9.68383
4320371	-0.555049	0.104318	9.70253
4320381	-0.548678	0.0962706	9.76028
4320391	-0.525319	0.125163	9.77045
4320401	-0.537816	0.171944	9.73518
4320411	-0.526112	0.132854	9.69874
4320421	-0.545228	0.118515	9.69798
4320431	-0.576851	0.153168	9.74765
4320441	-0.520002	0.115396	9.76148
4320451	-0.509096	0.0814371	9.73916
4320461	-0.550802	0.109339	9.71218
4320471	-0.54178	0.123902	9.72187
4320481	-0.535408	0.115855	9.77962
4320491	-0.552399	0.110072	9.74065
4320501	-0.546836	0.147848	9.72573
4320511	-0.542593	0.162401	9.73514
4320521	-0.522131	0.137997	9.71314
4320530	-0.532499	0.162176	9.72621
4320540	-0.546836	0.147848	9.72573
4320550	-0.524515	0.110497	9.75658
4320560	-0.516555	0.120783	9.78537
4320570	-0.510708	0.115537	9.76679
4320580	-0.506467	0.134857	9.77608
4320590	-0.527191	0.149852	9.80306
4320600	-0.653829	0.0868731	9.58281
4320610	-0.553745	0.127192	9.84972
4320620	-0.46959	0.166007	10.0586
4320630	-0.55613	0.126083	9.80673
4320640	-0.514165	0.112358	9.8286
4320650	-0.52744	0.107075	9.8089
4320660	-0.526115	0.120764	9.78481
4320670	-0.529311	0.148621	9.75533
4320680	-0.526125	0.144596	9.7842
4320690	-0.508326	0.12618	9.80954
4320700	-0.542317	0.116823	9.8173
4320710	-0.543655	0.1365	9.84055
4320720	-0.530374	0.144342	9.77443
4320730	-0.530642	0.149232	9.77905
4320740	-0.534106	0.16512	9.84038
4320750	-0.537012	0.135654	9.80761
4320760	-0.53647	0.111576	9.79872
4320770	-0.5471	0.12158	9.8169
4320780	-0.533038	0.155098	9.82164
4320790	-0.535952	0.144698	9.78838
4320800	-0.529027	0.105598	9.75167
4320810	-0.521074	0.134951	9.77998
4320820	-0.520822	0.168195	9.77439
4320830	-0.49665	0.158587	9.77129
4320840	-0.522403	0.130795	9.80383
4320850	-0.540995	0.135278	9.79309
4320860	-0.511782	0.139858	9.78517
4320870	-0.491065	0.14393	9.7577
4320880	-0.507537	0.149646	9.7947
4320890	-0.536754	0.154598	9.80238
4320900	-0.542855	0.152991	9.74012
4320910	-0.550288	0.13037	9.7879
4320920	-0.571004	0.126299	9.81537
4320930	-0.544983	0.149202	9.77821
4320940	-0.495853	0.162987	9.75693
4320950	-0.49692	0.168242	9.77579
4320960	-0.541804	0.164245	9.8066
4320970	-0.541	0.149578	9.79273
4320980	-0.546317	0.159346	9.80169
4320990	-0.561453	0.150151	9.81533
4321000	-0.546041	0.13539	9.79755
4321010	-0.549235	0.158481	9.7682
4321020	-0.562243	0.153075	9.74374
4321030	-0.577648	0.148767	9.762
4321040	-0.581635	0.162691	9.74712
4321050	-0.571262	0.128977	9.7343
4321060	-0.543104	0.110213	9.74596
4321070	-0.521331	0.111239	9.78533
4321080	-0.554532	0.120584	9.77837
4321090	-0.560109	0.116174	9.79245
4321100	-0.540973	0.0828457	9.79442
4321110	-0.517879	0.107094	9.80946
4321120	-0.509126	0.131312	9.82365
4321130	-0.514962	0.129582	9.75665
4321140	-0.518931	0.100607	9.74286
4321150	-0.528484	0.081522	9.74278
4321160	-0.536474	0.142734	9.71218
4321170	-0.535689	0.175733	9.69709
4321180	-0.551614	0.143071	9.72557
4321190	-0.556921	0.129006	9.73514
4321200	-0.551082	0.142827	9.71608
4321210	-0.541245	0.118892	9.7125
4321220	-0.549738	0.10885	9.6932
4321230	-0.551599	0.104939	9.72654
4321240	-0.558781	0.120329	9.7686
4321250	-0.577648	0.148767	9.762
4321260	-0.544447	0.139423	9.76896
4321270	-0.541261	0.1354	9.79784
4321280	-0.548164	0.122068	9.83588
4321290	-0.561974	0.121796	9.82555
4321300	-0.569411	0.135098	9.78666
4321310	-0.548699	0.148704	9.75895
4321320	-0.541	0.149578	9.79273
4321330	-0.553223	0.150782	9.83962
4321340	-0.570485	0.159421	9.80503
4321350	-0.544975	0.130136	9.77869
4321360	-0.533816	0.129421	9.75078
4321370	-0.552938	0.129383	9.74966
4321380	-0.553722	0.0916166	9.76486
4321390	-0.543368	0.105569	9.75083
4321400	-0.539936	0.14909	9.77375
4321410	-0.524798	0.153519	9.76023
4321420	-0.499817	0.119712	9.7435
4321430	-0.52929	0.0961876	9.75666
4321440	-0.580031	0.121268	9.80544
4321450	-0.550298	0.154203	9.7873
4321460	-0.519213	0.138862	9.74664
4321470	-0.527719	0.140563	9.81279
4321480	-0.50436	0.169455	9.82297
4321490	-0.512846	0.140347	9.80415
4321500	-0.532496	0.131021	9.81276
4321510	-0.546579	0.149936	9.80668
4321520	-0.542067	0.154834	9.81159
4321530	-0.527189	0.145084	9.80318
4321540	-0.550024	0.135015	9.78304
4321550	-0.550303	0.168503	9.78693
4321560	-0.527457	0.149975	9.80781
4321570	-0.516821	0.120905	9.79011
4321580	-0.519738	0.12004	9.75661
4321590	-0.527434	0.114399	9.72295
4321600	-0.53275	0.124166	9.73192
4321610	-0.514427	0.124572	9.74728
4321620	-0.540195	0.130145	9.77898
4321630	-0.558794	0.153695	9.76775
4321640	-0.509658	0.153181	9.74684
4321650	-0.525589	0.134819	9.77495
4321660	-0.564097	0.130097	9.77757
4321670	-0.556664	0.131094	9.8161
4321680	-0.552155	0.140759	9.82088
4321690	-0.532764	0.135909	9.81738
4321700	-0.507799	0.140234	9.79968
4321710	-0.524804	0.167818	9.75987
4321720	-0.557465	0.157851	9.74391
4321730	-0.522925	0.12883	9.72762
4321740	-0.520014	0.143994	9.76075
4321750	-0.568351	0.144142	9.76743
4321760	-0.5463	0.116446	9.80278
4321770	-0.54603	0.106791	9.79828
4321780	-0.556117	0.114341	9.72127
4321790	-0.550812	0.133172	9.71157
4321800	-0.586665	0.119905	9.75268
4321810	-0.582952	0.12517	9.77182
4321820	-0.540195	0.130145	9.77898
4321830	-0.540189	0.115846	9.77934
4321840	-0.544711	0.13478	9.77383
4321850	-0.526649	0.125774	9.79418
4321860	-0.52134	0.135073	9.78472
4321870	-0.547636	0.152982	9.73984
4321880	-0.580556	0.124069	9.72911
4321890	-0.577897	0.105989	9.76784
4321900	-0.554008	0.139404	9.7684
4321910	-0.522925	0.12883	9.72762
4321920	-0.509103	0.0957365	9.7388
4321930	-0.539389	0.110711	9.76522
4321940	-0.554549	0.163483	9.77728
4321950	-0.545259	0.173157	9.78235
4321960	-0.530638	0.139698	9.77929
4321970	-0.499564	0.152955	9.73791
4321980	-0.497964	0.142689	9.70968
4321990	-0.554268	0.125228	9.77351
4322000	-0.572867	0.148777	9.76229
4322010	-0.499843	0.160053	9.82823
4322020	-0.483627	0.130628	9.79659
4322030	-0.515214	0.117962	9.67594
4322040	-0.530357	0.127832	9.68909
4322050	-0.536731	0.119023	9.71753
4322060	-0.525585	0.125286	9.77519
4322070	-0.540202	0.149212	9.77849
4322080	-0.530111	0.153753	9.76944
4322090	-0.543118	0.143579	9.74511
4322100	-0.541245	0.118892	9.7125
4322110	-0.543639	0.115225	9.75533
4322120	-0.552412	0.143438	9.7398
4322130	-0.533287	0.155567	9.65487
4322140	-0.554792	0.128029	9.69718
4322150	-0.552935	0.11985	9.7499
4322160	-0.491316	0.10592	9.76341
4322170	-0.513646	0.14548	9.81826
4322180	-0.562259	0.169583	9.82908
4322190	-0.541791	0.130878	9.80745
4322200	-0.546034	0.137948	9.71173
4322210	-0.546034	0.137948	9.71173
4322220	-0.556927	0.121683	9.82108
4322230	-0.566215	0.102475	9.81626
4322240	-0.537003	0.111821	9.80821
4322250	-0.544173	0.120235	9.7647
4322260	-0.57153	0.133866	9.73892
4322270	-0.559862	0.163717	9.78649
4322280	-0.530374	0.144342	9.77443
4322290	-0.512308	0.147428	9.70871
4322300	-0.522675	0.166841	9.7219
4322310	-0.538344	0.162656	9.74491
4322320	-0.534355	0.143965	9.75991
4322330	-0.530377	0.153876	9.77419
4322340	-0.539404	0.148845	9.76425
4322350	-0.544173	0.120235	9.7647
4322360	-0.535157	0.153866	9.7739
4322370	-0.526134	0.168429	9.7836
4322380	-0.538335	0.138823	9.74551
4322390	-0.529298	0.115254	9.75617
4322400	-0.521325	0.09694	9.78569
4322410	-0.556913	0.10994	9.73563
4322420	-0.563294	0.141821	9.67727
4322430	-0.556381	0.109695	9.72613
4322440	-0.56886	0.0871887	9.77838
4322450	-0.578969	0.125546	9.78634
4322460	-0.536218	0.14482	9.79313
4322470	-0.529035	0.124665	9.75119
4322480	-0.515496	0.134593	9.76602
4322490	-0.491061	0.134398	9.75794
4322500	-0.513103	0.13826	9.72319
4322510	-0.504615	0.162601	9.74213
4322520	-0.551612	0.138305	9.72569
4322530	-0.564095	0.125331	9.77769
4322540	-0.542325	0.135889	9.81682
4322550	-0.550292	0.139903	9.78766
4322560	-0.647234	0.145087	9.80564
4322570	-0.761158	0.120656	9.78526
4322580	-0.792755	0.1102	9.75031
4322590	-0.667144	0.143207	9.73305
4322600	-0.442214	0.191204	9.74032
4322610	-0.340239	0.219273	9.71703
4322620	-0.34634	0.196041	9.74108
4322630	-0.409003	0.158029	9.74788
4322640	-0.474862	0.147871	9.7252
4322650	-0.502494	0.159066	9.78999
4322660	-0.531972	0.149842	9.80278
4322670	-0.559851	0.135118	9.78722
4322680	-0.551613	0.116682	9.81199
4322690	-0.551353	0.130859	9.80689
4322700	-0.526125	0.144596	9.7842
4322710	-0.52108	0.149251	9.77962
4322720	-0.518156	0.157439	9.72717
4322730	-0.512308	0.147428	9.70871
4322740	-0.533016	0.124288	9.73667
4322750	-0.530636	0.134932	9.77942
4322760	-0.53595	0.139932	9.7885
4322770	-0.528504	0.129188	9.74157
4322780	-0.508852	0.133747	9.73309
4322790	-0.500093	0.143666	9.74764
4322800	-0.515764	0.139482	9.77065
4322810	-0.527191	0.149852	9.80306
4322820	-0.52718	0.121252	9.80379
4322830	-0.519469	0.115151	9.75199
4322840	-0.505406	0.143901	9.75685
4322850	-0.518153	0.126283	9.81372
4322860	-0.519482	0.122127	9.83757
4322870	-0.531166	0.130409	9.78903
4322880	-0.533824	0.148488	9.7503
4322890	-0.538601	0.138945	9.75026
4322900	-0.551346	0.138183	9.72094
4322910	-0.548162	0.138926	9.7497
4322920	-0.555594	0.116305	9.79748
4322930	-0.544966	0.106302	9.7793
4322940	-0.534608	0.110721	9.7655
4322950	-0.550026	0.139781	9.78292
4322960	-0.520008	0.129695	9.76112
4322970	-0.514949	0.0962162	9.7575
4322980	-0.56488	0.0923309	9.79277
4322990	-0.559029	0.0775528	9.77444
4323000	-0.539649	0.0965338	9.77033
4323010	-0.51975	0.127016	9.84219
4323020	-0.510996	0.151235	9.85639
4323030	-0.523479	0.159883	9.82208
4323040	-0.508592	0.126302	9.81428
4323050	-0.505661	0.115424	9.76233
4323060	-0.539132	0.134422	9.75987
4323070	-0.553466	0.115328	9.75951
4323080	-0.524525	0.13433	9.75597
4323090	-0.51975	0.14864	9.75589
4323100	-0.521582	0.0948524	9.70474
4323110	-0.540168	0.0850363	9.69437
4323120	-0.532212	0.109621	9.72279
4323130	-0.529294	0.105721	9.75642
4323140	-0.553736	0.124983	9.76402
4323150	-0.555866	0.130727	9.80186
4323160	-0.566752	0.11702	9.82539
4323170	-0.598363	0.139929	9.78959
4323180	-0.580294	0.13348	9.72412
4323190	-0.526896	0.0998545	9.71383
4323200	-0.525049	0.115508	9.76595
4323210	-0.520814	0.149129	9.77487
4323220	-0.550566	0.159092	9.79192
4323230	-0.585356	0.150103	9.81392
4323240	-0.551615	0.121449	9.81187
4323250	-0.545234	0.111191	9.78392
4323260	-0.556921	0.107383	9.82145
4323270	-0.549755	0.108501	9.86472
4323280	-0.581614	0.0886345	9.83476
4323290	-0.599939	0.11462	9.73297
4323300	-0.574186	0.142411	9.70043
4323310	-0.55825	0.124851	9.75899
4323320	-0.574456	0.130444	9.79124
4323330	-0.580305	0.140456	9.8097
4323340	-0.568873	0.120555	9.77753
4323350	-0.567817	0.139132	9.75806
4323360	-0.55747	0.172151	9.74354
4323370	-0.532494	0.147877	9.72657
4323380	-0.533018	0.129054	9.73655
4323390	-0.531162	0.120876	9.78927
4323400	-0.533836	0.155464	9.83588
4323410	-0.564911	0.168596	9.79084
4323420	-0.572061	0.129344	9.74853
4323430	-0.576051	0.148034	9.73353
4323440	-0.553751	0.163116	9.76305
4323450	-0.530904	0.13982	9.78404
4323460	-0.552135	0.114717	9.73579
4323470	-0.5625	0.129364	9.7491
4323480	-0.543651	0.143824	9.7546
4323490	-0.5402	0.144444	9.77861
4323500	-0.570217	0.154531	9.80041
4323510	-0.581893	0.13898	9.75247
4323520	-0.565434	0.145007	9.80093
4323530	-0.545783	0.154335	9.79233
4323540	-0.536476	0.147501	9.71205
4323550	-0.535695	0.168409	9.78303
4323560	-0.544471	0.179766	9.85369
4323570	-0.551102	0.168869	9.80117
4323580	-0.530911	0.158887	9.78356
4323590	-0.533818	0.134188	9.75066
4323600	-0.513633	0.133738	9.73281
4323610	-0.482569	0.144439	9.77724
4323620	-0.52161	0.144728	9.78923
4323630	-0.576324	0.145598	9.8241
4323640	-0.569681	0.144753	9.79116
4323650	-0.535408	0.115855	9.77962
4323660	-0.513363	0.102459	9.81461
4323670	-0.538082	0.150443	9.82623
4323680	-0.555342	0.149549	9.79188
4323690	-0.542583	0.138568	9.73574
4323700	-0.563041	0.148675	9.7581
4323710	-0.565167	0.144885	9.79619
4323720	-0.545777	0.140035	9.79269
4323730	-0.535144	0.1205	9.77475
4323740	-0.533809	0.110354	9.75127
4323750	-0.544441	0.125124	9.76932
4323760	-0.564105	0.149164	9.77708
4323770	-0.544987	0.158735	9.77797
4323780	-0.539144	0.163022	9.75915
4323790	-0.578439	0.130068	9.77672
4323800	-0.557191	0.117039	9.82595
4323810	-0.526917	0.130663	9.7988
4323820	-0.517093	0.135326	9.7945
4323830	-0.522137	0.130672	9.79908
4323840	-0.525321	0.12993	9.77033
4323849	-0.507257	0.116158	9.7908
4323859	-0.52981	0.067832	9.76688
4323869	-0.557687	0.0699644	9.66513
4323879	-0.554532	0.142206	9.69207
4323889	-0.569436	0.197064	9.78508
4323899	-0.543144	0.188688	9.82972
4323909	-0.515774	0.163315	9.77004
4323919	-0.527174	0.128576	9.71785
4323929	-0.522403	0.152419	9.71752
4323939	-0.547383	0.186225	9.73425
4323949	-0.566227	0.157465	9.72911
4323959	-0.569147	0.139743	9.78179
4323969	-0.569681	0.144753	9.79116
4323979	-0.566497	0.16712	9.73361
4323989	-0.582963	0.153769	9.77109
4323999	-0.559864	0.168484	9.78637
4324009	-0.530655	0.182597	9.7782
4324019	-0.58322	0.130058	9.77644
4324029	-0.59251	0.120384	9.77138
4324039	-0.565432	0.140241	9.80105
4324049	-0.580033	0.126035	9.80532
4324059	-0.568343	0.125076	9.76792
4324069	-0.541525	0.130755	9.8027
4324079	-0.56729	0.131563	9.83451
4324089	-0.606059	0.134287	9.75593
4324099	-0.584021	0.161582	9.70413
4324109	-0.534627	0.158387	9.76429
4324119	-0.53037	0.134809	9.77467
4324129	-0.553205	0.129505	9.7544
4324139	-0.567554	0.148543	9.75308
4324149	-0.556936	0.167139	9.73417
4324159	-0.530109	0.148987	9.76956
4324169	-0.552683	0.13147	9.83061
4324179	-0.572344	0.150743	9.8385
4324189	-0.532778	0.169275	9.81653
4324199	-0.526935	0.173562	9.79771
4324209	-0.547383	0.164601	9.82056
4324219	-0.537544	0.135899	9.8171
4324229	-0.539134	0.139189	9.75975
4324239	-0.553209	0.139038	9.75416
4324249	-0.564369	0.144519	9.78195
4324259	-0.573668	0.153911	9.7764
4324269	-0.558784	0.129862	9.76836
4324279	-0.550022	0.130248	9.78316
4324289	-0.53143	0.125765	9.79389
4324299	-0.546842	0.140524	9.81167
4324309	-0.573413	0.182387	9.77093
4324319	-0.547644	0.172048	9.73936
4324329	-0.569159	0.168343	9.78106
4324339	-0.565719	0.192797	9.80447
4324349	-0.559336	0.177773	9.77664
4324359	-0.549498	0.149071	9.77318
4324369	-0.524532	0.153397	9.75549
4324379	-0.528244	0.143364	9.73646
4324389	-0.541799	0.149945	9.80696
4324399	-0.537558	0.169265	9.81625
4324409	-0.55534	0.144782	9.792
4324419	-0.579239	0.135201	9.79084
4324429	-0.583765	0.163669	9.78509
4324439	-0.621729	0.130103	9.77894
4324449	-0.649346	0.124789	9.75839
4324459	-0.708316	0.144473	9.783
4324469	-0.857572	0.13513	9.79351
4324479	-0.974964	0.13612	9.83421
4324489	-0.904308	0.103388	9.85826
4324499	-0.597013	0.0916519	9.76708
4324509	-0.241668	0.132323	9.67263
4324519	-0.212716	0.127493	9.66969
4324529	-0.380307	0.12472	9.75041
4324539	-0.464243	0.140077	9.79272
4324549	-0.526385	0.130419	9.78931
4324559	-0.548696	0.13917	9.75919
4324569	-0.552395	0.100539	9.74089
4324579	-0.590895	0.0767517	9.74399
4324589	-0.580018	0.109525	9.71998
4324599	-0.579494	0.128347	9.71001
4324609	-0.598351	0.132954	9.70401
4324619	-0.566757	0.152944	9.73872
4324629	-0.558524	0.144039	9.76325
4324639	-0.566216	0.128865	9.72983
4324649	-0.561966	0.124353	9.73973
4324659	-0.521086	0.16355	9.77925
4324669	-0.508073	0.159423	9.80394
4324679	-0.52985	0.146307	9.85064
4324689	-0.523216	0.169294	9.81709
4324699	-0.542585	0.143334	9.73562
4324709	-0.52984	0.139331	9.76506
4324719	-0.506741	0.154046	9.78034
4324729	-0.552952	0.162749	9.74881
4324739	-0.566751	0.138643	9.73908
4324749	-0.513363	0.124083	9.7283
4324759	-0.47752	0.139559	9.7729
4324769	-0.509916	0.134236	9.75207
4324779	-0.49318	0.133165	9.7102
4324789	-0.478069	0.182703	9.7813
4324799	-0.513671	0.207446	9.81669
4324809	-0.507282	0.178123	9.78922
4324819	-0.506214	0.1681	9.77048
4324829	-0.519755	0.162939	9.75552
4324839	-0.529317	0.16292	9.75496
4324849	-0.553491	0.177293	9.75794
4324859	-0.535155	0.149099	9.77403
4324869	-0.501418	0.129977	9.77173
4324879	-0.500098	0.157967	9.74728
4324889	-0.50249	0.149533	9.79023
4324899	-0.516834	0.154271	9.78927
4324909	-0.516298	0.144493	9.78002
4324919	-0.522405	0.135561	9.80371
4324929	-0.51312	0.159536	9.80841
4324939	-0.523214	0.164528	9.81722
4324949	-0.565713	0.178496	9.80483
4324959	-0.516834	0.154271	9.78927
4324969	-0.48682	0.153718	9.76723
4324979	-0.529048	0.158031	9.75034
4324989	-0.540466	0.144567	9.78336
4324999	-0.536225	0.163887	9.79264
4325009	-0.544185	0.148835	9.76397
4325019	-0.530106	0.139453	9.7698
4325029	-0.539948	0.177689	9.77302
4325039	-0.544188	0.158368	9.76373
4325049	-0.501964	0.163589	9.78038
4325059	-0.54288	0.193333	9.82486
4325069	-0.592533	0.177583	9.76992
4325079	-0.566483	0.133754	9.73446
4325089	-0.538069	0.1387	9.74077
4325099	-0.54366	0.167657	9.754
4325109	-0.583759	0.149369	9.78545
4325119	-0.563569	0.139385	9.76784
4325129	-0.533558	0.148366	9.74555
4325139	-0.537814	0.167177	9.7353
4325149	-0.539678	0.168033	9.76852
4325159	-0.542065	0.150067	9.81171
4325169	-0.546826	0.102391	9.81264
4325179	-0.535934	0.101799	9.78947
4325189	-0.526397	0.159019	9.78858
4325199	-0.550041	0.177914	9.78195
4325209	-0.552956	0.172282	9.74857
4325219	-0.53781	0.157644	9.73554
4325229	-0.534623	0.148854	9.76453
4325239	-0.527978	0.143242	9.73172
4325249	-0.525857	0.161331	9.69327
4325259	-0.51364	0.152804	9.73232
4325269	-0.47698	0.120249	9.76389
4325279	-0.495305	0.12461	9.74841
4325289	-0.523722	0.124431	9.74198
4325299	-0.528508	0.138721	9.74133
4325309	-0.572861	0.148691	9.76217
4325319	-0.562497	0.138812	9.74874
4325329	-0.532754	0.147913	9.7312
4325339	-0.524525	0.153311	9.75537
4325349	-0.534354	0.158179	9.75943
4325359	-0.581913	0.188769	9.83685
4325369	-0.563853	0.184531	9.85708
4325379	-0.52001	0.131819	9.8467
4325389	-0.533011	0.107347	9.82274
4325399	-0.56941	0.149313	9.78618
4325409	-0.588004	0.158563	9.77532
4325419	-0.58215	0.134251	9.75723
4325429	-0.559851	0.154099	9.78662
4325439	-0.539926	0.13947	9.77387
4325449	-0.53965	0.115515	9.76973
4325459	-0.573647	0.120459	9.77713
4325469	-0.601798	0.120156	9.76596
4325479	-0.594369	0.130686	9.80424
4325489	-0.568871	0.130002	9.77717
4325499	-0.537	0.142893	9.72155
4325509	-0.523181	0.119333	9.73249
4325519	-0.563824	0.129889	9.77271
4325529	-0.59305	0.158675	9.77979
4325539	-0.598346	0.116011	9.79009
4325549	-0.577629	0.120082	9.76262
4325559	-0.542048	0.147772	9.7259
4325569	-0.542052	0.157305	9.72565
4325579	-0.547097	0.152651	9.73024
4325589	-0.536473	0.135324	9.798
4325599	-0.506186	0.115582	9.7717
4325609	-0.552414	0.162418	9.73921
4325619	-0.564381	0.1921	9.78063
4325629	-0.535149	0.149013	9.77391
4325639	-0.558777	0.129776	9.76825
4325649	-0.583746	0.134984	9.7857
4325659	-0.565688	0.135511	9.80581
4325669	-0.516557	0.14453	9.78465
4325679	-0.533284	0.143391	9.74082
4325689	-0.58268	0.129727	9.76684
4325699	-0.552145	0.135907	9.82089
4325709	-0.513108	0.149917	9.80854
4325719	-0.532759	0.140591	9.81715
4325729	-0.546558	0.116483	9.80742
4325739	-0.555869	0.154474	9.80114
4325749	-0.54287	0.183714	9.82498
4325759	-0.5665	0.169244	9.8192
4325769	-0.565158	0.140034	9.7962
4325779	-0.568604	0.129879	9.77243
4325789	-0.569699	0.206635	9.78947
4325799	-0.546321	0.18786	9.80086
4325809	-0.525319	0.144144	9.76985
4325819	-0.525057	0.153555	9.76486
4325829	-0.559577	0.134911	9.78236
4325839	-0.570736	0.157247	9.72397
4325849	-0.609783	0.171836	9.73559
4325859	-0.736196	0.14873	9.76684
4325869	-0.981857	0.134794	9.78608
4325879	-1.14946	0.165385	9.86595
4325889	-0.872731	0.180491	9.8914
4325899	-0.331451	0.15505	9.81911
4325909	-0.120824	0.129311	9.74164
4325919	-0.277786	0.138159	9.71788
4325929	-0.409797	0.163075	9.76188
4325939	-0.476982	0.143996	9.76317
4325949	-0.526372	0.137657	9.70325
4325959	-0.542313	0.143127	9.73076
4325969	-0.552669	0.133943	9.74468
4325979	-0.532215	0.133369	9.72208
4325989	-0.544434	0.125038	9.76921
4325999	-0.554265	0.134675	9.77315
4326009	-0.548426	0.148496	9.75409
4326019	-0.559317	0.149088	9.77725
4326029	-0.551898	0.183451	9.81493
4326039	-0.522423	0.197441	9.80202
4326049	-0.530113	0.177501	9.76872
4326059	-0.539933	0.158536	9.77339
4326069	-0.516559	0.149297	9.78453
4326079	-0.501163	0.172669	9.76579
4326089	-0.513906	0.16714	9.73659
4326099	-0.519479	0.153198	9.75091
4326109	-0.500895	0.16778	9.76116
4326119	-0.498499	0.145057	9.80476
4326129	-0.523994	0.136209	9.83207
4326139	-0.552419	0.155095	9.82515
4326149	-0.540739	0.17797	9.78714
4326159	-0.534881	0.144124	9.76929
4326169	-0.549743	0.115741	9.77866
4326179	-0.531432	0.149512	9.79318
4326189	-0.493982	0.140423	9.80991
4326199	-0.492639	0.106446	9.78703
4326209	-0.523977	0.114934	9.74685
4326219	-0.561699	0.138445	9.7345
4326229	-0.539393	0.139226	9.76438
4326239	-0.505662	0.134405	9.76173
4326249	-0.536483	0.159157	9.7974
4326259	-0.522406	0.154542	9.80311
4326269	-0.524791	0.153433	9.76012
4326279	-0.578709	0.158704	9.78063
4326289	-0.573405	0.160679	9.85712
4326299	-0.53091	0.156243	9.86926
4326309	-0.527982	0.150133	9.81718
4326319	-0.577382	0.146003	9.84297
4326329	-0.599959	0.159643	9.81747
4326339	-0.579252	0.187548	9.7894
4326349	-0.565167	0.163866	9.79559
4326359	-0.539395	0.143992	9.76426
4326369	-0.537533	0.143137	9.73104
4326379	-0.566748	0.143324	9.73885
4326389	-0.566482	0.143202	9.7341
4326399	-0.564348	0.132691	9.69638
4326409	-0.560362	0.123534	9.71114
4326419	-0.553471	0.143842	9.75867
4326429	-0.52374	0.164686	9.82659
4326439	-0.533833	0.164911	9.83552
4326449	-0.525317	0.139378	9.76997
4326459	-0.498218	0.128426	9.71467
4326469	-0.525323	0.153677	9.76961
4326479	-0.545509	0.154127	9.78747
4326489	-0.565679	0.133303	9.72011
4326499	-0.566472	0.119369	9.73471
4326509	-0.558511	0.129654	9.7635
4326519	-0.560362	0.123534	9.71114
4326529	-0.542316	0.15266	9.73052
4326539	-0.539397	0.148759	9.76414
4326549	-0.561707	0.157511	9.73402
4326559	-0.523196	0.157466	9.73152
4326569	-0.485476	0.133955	9.74387
4326579	-0.552129	0.114631	9.73567
4326589	-0.598072	0.118445	9.69952
4326599	-0.592516	0.153664	9.77042
4326609	-0.581375	0.174226	9.82772
4326619	-0.558005	0.174519	9.83862
4326629	-0.534081	0.122134	9.84136
4326639	-0.541505	0.0973034	9.80344
4326649	-0.54948	0.125151	9.77367
4326659	-0.547892	0.143485	9.74472
4326669	-0.548163	0.157907	9.7491
4326679	-0.525853	0.149156	9.77922
4326689	-0.548426	0.148496	9.75409
